"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EIF2S3",4189.25262707805,-0.0188684750315252,0.0101704309548493,-1.8552286638875,0.0635635800904921,0.0934396090554777
"RBM38",4625.56443951346,-0.0159636919256097,0.0126783204265632,-1.25913302302748,0.207982288381185,0.267558197382858
"SNX3",5665.85078508113,0.0724261777014176,0.0095445319893577,7.5882377241937,3.24285562799502e-14,4.47075297043457e-13
"PLEKHG2",2995.00484442949,-0.149224065539426,0.0145227370259444,-10.27520262006,9.1152696347649e-25,5.33100208863694e-23
"EIF3B",4067.42454866655,-0.0241019610038572,0.0111854110993149,-2.15476756194803,0.0311800278270604,0.049195490312185
"NPM1",4420.15020925602,0.00224617942198195,0.0116460789503663,0.192870015011473,0.847060768654482,0.877401838201235
"TBC1D4",5005.54932811913,0.0137737189091306,0.0132704763193037,1.0379219688667,0.299306384766357,0.366634157051078
"HAND2",6607.0197983377,0.096348886973721,0.00948865921244828,10.1541097447487,3.17696350916414e-24,1.77828146294072e-22
"YWHAH",4145.55891352093,-0.00593389806712325,0.00782818112457224,-0.758017472091578,0.448440523084402,0.518995589854181
"SSR3",4808.49195302253,0.00470770698402924,0.0104360143055387,0.451102005631664,0.651916032241484,0.708169989379763
"EIF3D",4169.05633265795,-0.0200656209108687,0.0104803291529706,-1.91459835068074,0.0555437456405325,0.0826093660216472
"ELN",8202.28460067098,0.0651944852403979,0.0361252574498466,1.80467877165744,0.0711249635860977,0.103539655663566
"TGFB1I1",5739.63202385494,0.0847495325092661,0.0190812807497031,4.44150126089334,8.93334234336653e-06,2.79934288424282e-05
"TOM1L2",5145.16006369798,0.0205115089486087,0.0117396074299601,1.74720569414121,0.0806016643720183,0.115924890465358
"TRIM24",3559.95081405603,-0.0474061666537789,0.0106322485547631,-4.45871505068811,8.24524463723753e-06,2.6005920328622e-05
"RPL41",6168.17485243241,0.13092254644071,0.0189405588461076,6.91228529762283,4.76907486006936e-12,4.6038693060714e-11
"STIP1",4254.09827144665,-0.0518351719886777,0.0102626810809032,-5.0508411573982,4.39868742049656e-07,1.75543700545031e-06
"DCAF7",3647.63875621675,-0.0662149792244479,0.0072832207113487,-9.09144207606833,9.77340260960701e-20,3.21069815704017e-18
"NEK7",3930.2075515909,-0.0301774923916544,0.0219350685904571,-1.37576466958408,0.168894502981199,0.222902459813883
"MEIS2",3901.80894031896,-0.0182269167064568,0.0103969119769232,-1.75310868716721,0.0795833526703647,0.114574024233017
"ANKRD11",4416.45366470396,-0.0110036011357117,0.0174254086615371,-0.631468756311,0.527734071785249,0.5951839989816
"MMP14",3486.3909881532,-0.0769676994170948,0.0130275584716484,-5.90806785358882,3.46143453065313e-09,2.02712299725093e-08
"ZFAND5",4618.13191278306,0.0401118655103562,0.013107520241562,3.06021770488422,0.00221176155329583,0.00446045990073979
"WLS",3701.27729763754,-0.0471891588632824,0.00895024847037361,-5.27238534432694,1.34661964225175e-07,5.95746722328608e-07
"ANP32B",4236.94156375025,-0.0159485144722767,0.0239511057302875,-0.665878003791235,0.505489081092106,0.573767501793146
"RRBP1",3151.85511802354,-0.0934998764599781,0.0129233587419714,-7.23495171238396,4.65694803220019e-13,5.28138402051781e-12
"HRC",6075.91358926812,0.087366123348438,0.0172257785805464,5.07182435556805,3.9401998156088e-07,1.5889946195167e-06
"FKBP8",5983.46930146327,0.093086106365482,0.0188940372531508,4.92674514812649,8.36106929618808e-07,3.13979457992758e-06
"TNNI3",18899.5501379103,0.350677287595501,0.0422041363252315,8.30907389960852,9.64518441106322e-17,2.02564404330252e-15
"SMARCC1",3363.42431181335,-0.0866314755579833,0.0110901950271874,-7.81153761007881,5.64944861958691e-15,8.92011003591434e-14
"SSRP1",3605.99684673322,-0.0800023691284059,0.00945308859520487,-8.46309312799496,2.60377623076725e-17,5.98914455055846e-16
"CUX1",4884.44123908413,0.0139121733372592,0.0101830692258889,1.36620630073786,0.171874220445039,0.226445457424406
"AKR1B1",3749.38057142619,-0.0501929308420059,0.015383466877055,-3.26278408132243,0.00110323539331408,0.00235875344255774
"NDUFA10",5649.79267286961,0.0163702038392101,0.0104431081766536,1.56756049657772,0.116983737353039,0.161689476744207
"AP2B1",4280.40170108778,-0.00623781836810011,0.00611639658196612,-1.019851849779,0.307798728356457,0.375520207224033
"HAND2-AS1",7015.7296111432,0.114286025802243,0.0123120830441281,9.28242811493613,1.6565954315555e-20,6.00147711620746e-19
"TRIO",3916.61251034297,-0.0911198655667949,0.0187852345119202,-4.85061102159649,1.23081716103489e-06,4.49015871726351e-06
"PLOD1",4633.46726679322,-0.0340542746526145,0.0112948390402989,-3.01502965479297,0.00256954131132351,0.00511008810342806
"SOX12",4486.56828060404,-0.0162025937141848,0.0114288291975044,-1.41769497419061,0.156279838042429,0.208511677519116
"FH",5227.97861100193,0.0454311689919367,0.00793599116447719,5.72470004695747,1.03616647634251e-08,5.60532051884321e-08
"MAST2",4824.78052879635,0.010789473855375,0.0128546033923526,0.839347082601852,0.401274569605496,0.471224827732296
"PPFIA4",4590.31410128503,-0.0329488519597747,0.0161756973147537,-2.03693549147476,0.0416565069040132,0.0638631906714635
"TMEM259",4396.75198560976,0.00965624013086385,0.0131814295299787,0.732563953621461,0.463824423072762,0.53372138042306
"ADNP",4042.61805158656,-0.0294608813916606,0.0146879271546915,-2.00578890958418,0.0448787744192663,0.0681780985411848
"GATA6",5323.56892810522,0.0456972858889471,0.00863162854987602,5.29416733179551,1.19559920039773e-07,5.36026289844869e-07
"MGAT5",4524.44905207914,-0.054211746484841,0.0144972180365104,-3.73945858773122,0.000184417025249619,0.000454834879596357
"MAPRE2",4040.54585982052,0.00651778741396323,0.013049548168679,0.499464604422623,0.617452116335743,0.677674871770661
"BRD4",4185.33176733589,-0.0235691767098725,0.0205231935972943,-1.14841662425188,0.250796614092284,0.314357466697892
"DNAJA1",4057.08430121521,-0.0353393274892664,0.0112583602234578,-3.13894091038531,0.00169559635554385,0.00349296598783808
"PFKL",4365.24500184562,-0.0221985217768233,0.013138157185166,-1.68962217942461,0.0911002599345268,0.129425881270817
"TSC22D1",4257.84415012378,-0.00715013012431264,0.0100836238209516,-0.709083386218377,0.478272732160655,0.547304814673973
"UQCRB",8593.07649273221,0.197654562599608,0.0244694693355122,8.07759906393859,6.60543643688687e-16,1.22893155506246e-14
"PAFAH1B1",4221.04583642486,-0.0289745996033584,0.00903263262843914,-3.20776907411602,0.0013376886133856,0.00281570931177775
"PRSS35",3993.1149848704,-0.0682033240571234,0.0189088640629329,-3.60694983210666,0.000309817532209515,0.000731734924859924
"FGD5-AS1",3598.66343742769,-0.0520995909355432,0.0140533105592314,-3.70728240267341,0.000209495286857934,0.000511463409060497
"SEC61A1",4068.20289801011,-0.0180160312720702,0.00619538210367076,-2.90797742102068,0.0036377460160169,0.00704222703590505
"AFDN",4518.67706437483,-0.0122044525084975,0.0145481509017746,-0.838900599182598,0.40152509154497,0.471468999554166
"GDI1",4486.9408293769,-0.0115933997652132,0.0115357674865942,-1.00499596396044,0.314898793305477,0.383214524800787
"PLCG1",3477.64354306205,-0.095096129030152,0.014837465805319,-6.40918943153091,1.46295331284981e-10,1.09717292157488e-09
"SMYD2",5387.99942393011,0.0540272541795094,0.00965358645675263,5.59659919363105,2.18597274190964e-08,1.1241899250783e-07
"DDX42",3665.263139346,-0.0621845849588717,0.00828449815136034,-7.50613782787322,6.08973011135983e-14,8.11259040984218e-13
"CKAP5",4257.87874239726,-0.0301487138301396,0.0123447212890764,-2.44223527807125,0.0145966303112567,0.0248848696103804
"ADGRA2",3000.72965235019,-0.187554502394334,0.02383007681833,-7.8704950816637,3.53240554934181e-15,5.75870414681448e-14
"PTGES3",4480.0400958983,0.0422996505397769,0.0102707349771464,4.1184638328122,3.81406414701528e-05,0.000106220424098598
"CLUH",4124.52144082351,-0.0244818698181547,0.0124654083890667,-1.96398457668082,0.0495318805506059,0.0745435940619666
"CD34",4802.54156781227,0.0150497228743614,0.0110318938629185,1.36420120256487,0.17250424982485,0.227091998204875
"MFAP4",4054.97915654761,-0.0227252400333784,0.0175659748779709,-1.29370787509651,0.19576634413654,0.253846158304708
"KDM5C",2978.3247648797,-0.0839390765661227,0.0224459805123341,-3.73960391349347,0.000184310445363403,0.000454657996676659
"DUSP3",4561.36297906852,0.0281057422509628,0.00845843598245111,3.32280604940137,0.000891168528406549,0.00193678052782507
"S1PR1",3238.35594679397,-0.0639324969946791,0.012115411642878,-5.27695623386114,1.31347240031247e-07,5.83457324416729e-07
"PPDPF",5728.06623352278,0.126377917124638,0.0284392410551358,4.44378655814429,8.83892951731792e-06,2.77108939338607e-05
"TUSC3",4165.8087898059,0.0373100272168193,0.00954530139335922,3.90873223162721,9.27817314929006e-05,0.000240951681029552
"TSC2",3476.52842063357,-0.0923650867763839,0.0141042393997444,-6.54874638458404,5.80220692710177e-11,4.64818075818559e-10
"NDST1",3232.53362850723,-0.105477019973056,0.0183958093377888,-5.7337526192112,9.82325769734203e-09,5.33145763165771e-08
"SEC31A",3725.54220641604,-0.0490374580871981,0.00805498337884444,-6.08784100237746,1.14443438494042e-09,7.35981915601229e-09
"SAE1",3945.50301998096,-0.0202699360934311,0.008781246488849,-2.30832104749265,0.0209812866382455,0.034432860241097
"MEGF8",3786.80336175378,-0.0628269194648256,0.0132281874053209,-4.74947304114804,2.03947381115762e-06,7.12531943346309e-06
"TCP1",3993.32784221799,-0.0257007730572561,0.00902688124694941,-2.84713760535418,0.00441142891960164,0.00839297680079426
"HCFC1",3139.22810460632,-0.102997877425421,0.0144548888508326,-7.12547003912027,1.03726093815104e-12,1.10794079896527e-11
"COL2A1",1919.47168460848,-0.528559828785204,0.0389428036212928,-13.5727215206509,5.81231675945107e-42,1.94369833786566e-39
"SURF4",3767.03990484354,-0.0518775433605662,0.00811008667302363,-6.39666941330295,1.58802624496272e-10,1.18416456757025e-09
"MARCH6",4838.37364181766,0.0149638233523962,0.00998116699409212,1.49920579039038,0.13382025334644,0.182027924921179
"AP3D1",3624.71589153374,-0.051089821527726,0.0122755189887225,-4.16192761989631,3.15572384978808e-05,8.90072457805711e-05
"GNB2",5332.9316052712,0.0807514877050139,0.0187135640765665,4.31513138676413,1.59508005693516e-05,4.73226435453785e-05
"MLEC",4055.25040693598,-0.0367778279870296,0.00706437082333368,-5.20610099706999,1.92849710759335e-07,8.2844068765588e-07
"SRRT",3642.21118183221,-0.0627912410192933,0.0128362075918324,-4.89172838395406,9.99543209166688e-07,3.70552658725183e-06
"DCBLD2",5040.78173700384,0.026509851904943,0.0131368793571209,2.01797178647097,0.0435941997597393,0.0664200412694533
"CKAP4",4135.08450752257,-0.0128606364990984,0.00956358048356954,-1.34475121751662,0.17870558861116,0.234121374853515
"SERF2",6673.13673607003,0.135532928110164,0.0271163007952028,4.99820861015605,5.78653655742945e-07,2.24540344486745e-06
"TMEM123",3720.06368509,-0.0287329878412027,0.0152981982902002,-1.87819423543547,0.060354598474302,0.0890910365740222
"MICAL3",3785.84795070788,-0.0627582904914537,0.0255496521068817,-2.45632661567826,0.0140365518064424,0.0240121055420522
"NT5DC2",4916.37773717467,0.0187660800693049,0.0184410896051578,1.01762317038231,0.30885707170754,0.376705688694448
"DYNLL1",5522.05512384281,0.0778095522230435,0.0159487004087433,4.87873934733812,1.06766046985784e-06,3.93567774106442e-06
"FLII",3899.8488772844,-0.0381006366097641,0.0095988279353315,-3.96930092574353,7.2083800813402e-05,0.000190615760382885
"FBLN2",4241.2970736785,-0.0479125348246738,0.0138134226743236,-3.46854910287612,0.000523276890729993,0.00118317912775669
"GLUL",7443.18775714722,0.13187198664599,0.0131224061773048,10.0493754624105,9.24514684808574e-24,4.94160677019402e-22
"HACD1",5154.73954967621,0.104191613971919,0.0129079011508626,8.071925307931,6.91982051031581e-16,1.28011771766722e-14
"ATXN2L",3235.26586398437,-0.10414895031111,0.0147646562579245,-7.05393667767991,1.73925551960259e-12,1.80169741752637e-11
"LAMA2",6365.75564592636,0.0805696355529084,0.0139020719584977,5.79551276913511,6.81127450870089e-09,3.80439580909966e-08
"CITED2",5813.15358204329,0.068131132583481,0.0110884913555534,6.14431038442026,8.03116638350597e-10,5.31687674993324e-09
"SCAF11",4223.08993970183,-0.00120158019581022,0.010610808490762,-0.11324115375905,0.909839369506828,0.928637115128193
"VASH1",2658.71420662943,-0.180144540020873,0.0188571887242925,-9.55309631009863,1.25876781193061e-21,5.24499993712429e-20
"EIF1B",4882.31015594979,0.054464012229784,0.0125728866510413,4.33186218419246,1.47853483055708e-05,4.42464771052731e-05
"CELF1",4496.42826179333,0.021541970330457,0.010472608959271,2.0569822108546,0.0396879370615759,0.0611543094467242
"RABL6",4112.58553766735,0.00419296603233578,0.0219201385509138,0.191283737673319,0.848303301305985,0.878340080631363
"OGA",4988.07973599177,0.0317933624646759,0.0100548434775101,3.16199476757533,0.00156692379842205,0.00325236758309539
"IGFBP4",6378.41543551392,0.0907654727268816,0.0190344907278417,4.76847392581506,1.85626692144969e-06,6.52897335208922e-06
"TUBA1B",3102.93344963039,-0.0742964458916167,0.0169580435818811,-4.38119205985526,1.1803177098437e-05,3.6076174295246e-05
"TMSB4X",4759.42187845435,0.0756294900097052,0.0155946373824678,4.84971135620833,1.23641262246396e-06,4.50750553377534e-06
"DYNLL2",4428.28741362286,0.00460609140424836,0.0111857589154681,0.411781752052502,0.680499397563807,0.733962383644325
"YME1L1",3600.15094140528,-0.0306148761489603,0.00904244055439636,-3.38568730032465,0.000710002383152924,0.00156946628492889
"CD151",4958.32423986275,0.0826818250844365,0.0197630907851757,4.18364849826305,2.86867553128689e-05,8.15636936538994e-05
"SLC27A6",6964.46959788731,0.10664509351416,0.0184497160534042,5.78031083001315,7.45627359519536e-09,4.13983483305823e-08
"ECHDC2",4568.1216520885,0.038862372789727,0.0174614218732612,2.22561330181463,0.0260400944380912,0.0418244965100474
"RBPMS2",4250.59697749366,0.005123306348316,0.00973318743894777,0.52637498049353,0.598627695732609,0.660963630862232
"TIMP2",4911.24187666852,0.0518595403133429,0.0103340854924908,5.01829991159122,5.21307500551424e-07,2.04170943609359e-06
"GPX4",6185.78539913673,0.118381339114782,0.0246023602044539,4.81178789884358,1.49586057082255e-06,5.36292694034398e-06
"GAS6",6211.01722524085,0.0967968857311249,0.0154443245702428,6.26747290183396,3.66954455229416e-10,2.58134843856636e-09
"PRDX5",6978.94526687124,0.159514624310757,0.0253798072145836,6.28509992066044,3.27642888794331e-10,2.32487407815869e-09
"HMGN2",3362.16655696722,-0.0538808432895691,0.0120722709035125,-4.46319037405731,8.07482496806126e-06,2.55054171066735e-05
"CLSTN1",3512.8277897198,-0.0765501224412999,0.0113074673137144,-6.76987342235827,1.28895114272875e-11,1.15695119087876e-10
"BNIP3",5713.58126325785,0.0780182984636201,0.0125198295378074,6.23157833163943,4.61759002147008e-10,3.18638143174671e-09
"KDELR2",4102.54470897109,0.0143784171976865,0.00708811028499533,2.02852616840963,0.0425065753070296,0.0649450275485332
"RBM5",4299.66342630547,-0.0232677453438882,0.00994467752784317,-2.33971843518737,0.0192982827593386,0.0319401273790982
"ZCCHC24",3426.58492475793,-0.0713773919056203,0.00868837211315169,-8.21527795725686,2.11673378997303e-16,4.21472398302722e-15
"SRSF10",3908.52191318743,-0.0124204845873483,0.0104370047957332,-1.19004300854839,0.234029488356023,0.29610133751836
"DCTN1",3375.32795234064,-0.0912819566557014,0.0132757571875632,-6.87583806829603,6.16264725083468e-12,5.84532694148261e-11
"HMGA2",1466.73439172276,-0.370189800653576,0.0223155199895329,-16.5888942237157,8.38499485774707e-62,1.82261838224562e-58
"COX7B",7057.0662264191,0.199577992823109,0.022391502673147,8.91311296684224,4.96193821038422e-19,1.48086036933252e-17
"CCT8",3998.93719387576,0.0203324620125777,0.0129504018865911,1.57002556296188,0.116409164299753,0.160997701038959
"SAMD4A",3441.6178912907,-0.0240773314628827,0.0147216762539677,-1.63550203438236,0.101943848566313,0.143193502746565
"TPX2",3206.42630676754,-0.0895274014222631,0.0108318656331615,-8.26518759133949,1.39475241165593e-16,2.8646237720971e-15
"EVL",3335.35176937862,-0.0609550174059494,0.00943708912221298,-6.45909099898969,1.05333761791319e-10,8.09047656821188e-10
"PSMD2",3945.46455904634,-0.0312177128571772,0.00721362049720274,-4.32760676407674,1.50738283112151e-05,4.49583241929759e-05
"GOLIM4",4253.64943283893,0.00149693837278239,0.012626094924585,0.118559093823033,0.905624675098503,0.925349186198267
"AC034102.1",4079.40552535032,-0.00149816345062033,0.00646471869230856,-0.231744569551461,0.816736412061429,0.853173911582311
"SBF1",3068.99018445831,-0.0761228187414714,0.0150008481027113,-5.07456766579168,3.88378011066632e-07,1.56915304223389e-06
"G3BP1",3869.64975160671,-0.0211969234972065,0.00800489025649976,-2.64799676422737,0.00809703002167499,0.0146140970858961
"MAPK8IP3",3532.1242028729,-0.0659460149889439,0.0150097633743146,-4.39354128005733,1.11519001755671e-05,3.4286440850954e-05
"ANXA2",5398.09927631074,0.0788827320362199,0.0150574547568529,5.23878260370127,1.61639309758327e-07,7.03873081091187e-07
"MLF2",4586.65961863932,0.0451212861763766,0.013041717616788,3.45976561540437,0.000540645764111471,0.00122012494472085
"TBL1XR1",4180.45099949255,0.0691841339972814,0.0140968958643823,4.90775661981617,9.21240744017121e-07,3.43968559503902e-06
"SOGA1",3601.04327335467,-0.0729287564845865,0.0169910132147182,-4.29219585453639,1.76914790729863e-05,5.20018638877366e-05
"TEAD1",4758.64174849059,0.0197623631656617,0.0148385129961379,1.33182908360193,0.182916358640079,0.238989696391897
